387,http://www.mindat.org/min-818.html,1
388,http://www.mindat.org/min-809.html,1
389,http://www.mindat.org/min-849.html,1
390,http://www.mindat.org/min-852.html,1
391,http://www.mindat.org/min-865.html,1
392,http://www.mindat.org/min-868.html,1
393,http://www.mindat.org/min-880.html,1
394,http://www.mindat.org/min-898.html,1
395,http://www.mindat.org/gallery.php%3Fmin%3D911,1
396,http://www.mindat.org/min-917.html,1
397,http://www.mindat.org/min-919.html,1
398,http://www.mindat.org/min-921.html,1
399,http://www.mindat.org/min-927.html,1
400,http://www.mindat.org/min-934.html,1
401,http://www.mindat.org/min-962.html,1
402,http://www.mindat.org/min-947.html,1
404,http://www.mindat.org/min-955.html,1
405,http://www.mindat.org/min-945.html,1
406,http://www.mindat.org/min-983.html,1
407,http://www.mindat.org/min-971.htmll,1
408,http://www.mindat.org/min-972.html,1
409,http://www.mindat.org/min-1003.html,1
410,http://www.mindat.org/min-1013.html,1
411,http://www.mindat.org/min-1014.html,1
412,http://www.mindat.org/min-1016.html,1
413,http://www.mindat.org/min-1027.html,2
414,http://www.mindat.org/min-1036.html,1
415,http://www.mindat.org/min-1039.html,1
416,http://www.mindat.org/min-4011.html,1
417,http://www.mindat.org/min-3418.html,1
418,http://www.mindat.org/min-975.html,1
419,http://www.mindat.org/min-1758.html,1
420,http://www.mindat.org/min-1052.html,1
421,http://www.mindat.org/min-1061.html,1
422,http://www.mindat.org/min-1070.html,1
423,http://www.mindat.org/min-1055.html,1
424,http://www.mindat.org/min-1088.html,1
425,http://www.mindat.org/min-1093.html,1
426,http://www.mindat.org/min-1108.html,1
428,http://www.mindat.org/min-1112.html,1
429,http://www.mindat.org/min-1120.html,1
430,http://www.mindat.org/min-1121.html,1
431,http://www.mindat.org/min-1128.html,1
432,http://www.mindat.org/min-1131.html,1
433,http://www.mindat.org/min-1136.html,1
434,http://www.mindat.org/min-1144.html,1
435,http://www.mindat.org/min-1151.html,1
436,http://www.mindat.org/min-8996.html,1
437,http://www.mindat.org/min-1157.html,1
438,http://www.mindat.org/min-1158.html,1
439,http://www.mindat.org/min-1161.html,1
